profit_per_order,order_item_discount,order_item_product_price,order_item_profit_ratio,order_item_quantity,sales,order_profit_per_order,shipping_mode,distance_normalized,order_to_shipment_days,order_shipping_time,order_to_shipment_planned_days,shipment_delay_days,performance_score_order_full_location,performance_score_customer_full_location,performance_score_order_dayofweek,performance_score_shipping_dayofweek,performance_score_order_hour,performance_score_shipping_hour,performance_score_order_daynight,performance_score_ship_daynight,payment_type_CASH,payment_type_DEBIT,payment_type_PAYMENT,payment_type_TRANSFER,target
0.783507568414282,0.4762953089264438,0.45784787401954286,0.8214285714285714,0.0,0.36845208017517267,0.7942119149751348,1,0.5631073694722085,1.0,0.9999999999999999,1.0,0.6000000000000001,0.7115384615384616,0.7436686903729401,0.0,1.0,0.7197798613996667,0.7548698456014424,0.5820744242647038,0.6511740405795674,False,False,False,True,1
0.7601448553065563,0.19758981366246986,0.12048628263672181,0.5952380952380952,1.0,0.5789119083712313,0.7726777501830774,4,0.4918692360009331,0.8333333333333333,0.8181818181818182,0.0,0.9,0.6,0.8083333333333333,0.5867363803064283,0.0,1.0,1.0000000000000004,1.0,1.0,False,True,False,False,1
0.7723409584174353,0.07739590380437575,0.2891670783281324,0.9404761904761905,0.0,0.2210712481051036,0.7898125000220062,1,0.7272957851640514,1.0,0.9999999999999999,1.0,0.6000000000000001,1.0,0.7436686903729401,0.0,1.0,0.39618235580519867,0.4681245127038358,0.20094974103094643,0.24702104803878022,False,False,True,False,1
0.6817704153691129,0.037212431631459986,0.09641312336590478,0.8095238095238095,0.0,0.05265706585817754,0.723180062886087,1,0.48957411933847406,0.3333333333333333,0.2727272727272727,1.0,0.2,0.59375,1.0,1.0,0.6789535061400738,0.7197798613996667,0.7548698456014424,0.5820744242647038,0.6511740405795674,False,False,False,True,1
0.6618543583652177,0.7442114201975684,0.45784787401954286,0.2738095238095237,0.0,0.36845208017517267,0.6688004322754557,1,0.404566372122674,1.0,0.9999999999999999,1.0,0.6000000000000001,0.75,0.7436686903729401,0.1657558556702181,0.8282929015590099,0.4228989055948422,0.37379803953440494,0.48268866464826843,0.4226984989764411,False,False,False,True,-1
0.781916815556069,0.2975803732704592,0.09636492885285008,0.8214285714285714,0.75,0.36830469934310256,0.8011702518393053,1,0.13733045485595807,0.5,0.4545454545454545,1.0,0.30000000000000004,0.6666666666666666,0.7583333333333333,0.6111877948614257,1.0,0.39618235580519867,0.4681245127038358,0.20094974103094643,0.24702104803878022,True,False,False,False,1
0.7230635916204642,0.1339558228896644,0.6987963420364592,0.5238095238095237,0.0,0.5789750715849756,0.7447460203696772,1,0.1340801211297249,0.3333333333333333,0.2727272727272727,1.0,0.2,0.6346153846153846,0.7436686903729401,0.6111877948614257,0.17377634328942726,0.40782716631434734,0.44552501716898485,0.0,0.0,False,True,False,False,0
0.698214194848215,0.08333500789275677,0.07229176958203308,0.7976190476190477,0.25,0.11577817079332997,0.7371639958405288,2,0.2017283006143289,0.8333333333333333,0.8181818181818182,0.5,0.7000000000000001,0.8112244897959184,0.7657407407407407,0.5867363803064283,0.0,0.7492587886488775,0.7801629834296313,1.0,1.0,False,False,False,True,1
0.7785754099638794,0.7739798770054711,0.9397689073099028,0.6570168095238096,0.0,0.78951911739936,0.8190929431732766,2,0.03361495724123885,0.3333333333333333,0.2727272727272727,0.5,0.4,0.7019230769230769,0.7436686903729401,0.5731290467165717,1.0,1.0,1.0000000000000004,1.0,1.0,False,False,False,True,1
0.7906221360066801,0.22325970481610738,0.6987963420364592,0.6428571428571428,0.0,0.5789750715849756,0.7912124486308408,3,0.48111705346502565,0.6666666666666666,0.6363636363636364,0.25,0.7000000000000001,1.0,0.7436686903729401,0.5731290467165717,0.6789535061400738,0.40782716631434734,0.44552501716898485,0.0,0.0,False,False,False,True,1
0.4981626204617028,0.743950933176148,0.09636492885285008,0.0,1.0,0.4735346134411319,0.47318333898768633,3,0.4620716531162168,0.3333333333333333,0.2727272727272727,0.25,0.5,1.0,1.0,0.1657558556702181,0.0,0.4937279697276349,0.5237488996824036,0.5820744242647038,0.6511740405795674,False,False,False,True,1
0.662716173565998,0.11163729489437997,0.09641312336590478,0.41666666666666663,0.5,0.26320111167256194,0.6986544795982537,2,0.38283316256203936,0.6666666666666666,0.6363636363636364,0.5,0.6000000000000001,0.6666666666666666,0.6875,1.0,0.1027567204213291,0.5645146339417617,0.5898819461203546,1.0,1.0,False,True,False,False,1
0.7155274895638346,0.05355910859852772,0.024097256527344353,0.9880952380952381,0.5,0.07364830722587165,0.7422878357305137,1,0.5467764723236287,0.8333333333333333,0.8181818181818182,1.0,0.5,0.8333333333333333,0.7241379310344828,0.5731290467165717,0.5272321958950315,0.39618235580519867,0.4681245127038358,0.20094974103094643,0.24702104803878022,False,True,False,False,-1
0.6443063246592717,1.0,0.9397689073099028,0.310346369047619,0.0,0.78951911739936,0.6566544800701942,2,0.18147366913896898,0.3333333333333333,0.2727272727272727,0.5,0.4,0.8125,0.7436686903729401,0.6111877948614257,0.17377634328942726,1.0,1.0000000000000004,1.0,1.0,False,False,True,False,1
0.5964605945766321,0.12652226754696397,0.09641312336590478,0.0,0.0,0.05265706585817754,0.6375665165922711,4,0.5539911372769388,0.3333333333333333,0.2727272727272727,0.0,0.6000000000000001,0.5833333333333334,0.8055555555555556,0.6111877948614257,0.17377634328942726,0.15827578893273886,0.118859581710689,0.3967607981553485,0.36047632142132713,False,False,True,False,0
0.8211088994911386,1.0,0.9397689073099028,0.7261904761904763,0.0,0.78951911739936,0.8311858182411755,3,0.7589304274517038,0.3333333333333333,0.2727272727272727,0.25,0.5,0.7916666666666666,0.7436686903729401,0.1657558556702181,0.0,1.0,1.0000000000000004,1.0,1.0,False,False,False,True,1
0.7480344891206305,0.2857200270608803,0.07229176958203308,0.75,0.75,0.2841712986356746,0.7642727684586575,2,0.39978203016875435,0.3333333333333333,0.2727272727272727,0.5,0.4,0.75,0.6666666666666666,0.5731290467165717,1.0,0.15827578893273886,0.118859581710689,0.3967607981553485,0.36047632142132713,False,False,True,False,1
0.7228675955057018,0.044637055990568886,0.09636492885285008,0.7023809523809523,0.5,0.2630747852450733,0.7574664119288739,1,0.16254668069889894,0.3333333333333333,0.2727272727272727,1.0,0.2,0.875,0.7436686903729401,1.0,0.6789535061400738,0.4332191281007134,0.49625387529899223,0.5820744242647038,0.6511740405795674,False,False,False,True,-1
0.6954594627136483,0.20086734676106718,0.03614606311071484,0.7142857142857143,0.5,0.10523038150581104,0.7229029967977275,1,0.33215593868184845,0.3333333333333333,0.2727272727272727,1.0,0.2,0.7045454545454546,0.7727272727272727,0.5045100546247561,0.1027567204213291,0.13656483706835143,0.22554818612315275,0.0,0.0,False,False,False,True,0
0.8229024829032743,0.22325970481610738,0.6987963420364592,0.75,0.0,0.5789750715849756,0.8339315842902978,2,0.15243184245970687,0.5,0.4545454545454545,0.5,0.5,0.8392857142857143,0.75,0.5045100546247561,0.8282929015590099,0.3083245326170383,0.24134444277878808,0.0,0.0,True,False,False,False,1
0.8476332055824983,0.0714359607542811,0.12048628263672181,0.9404761904761905,0.75,0.4526065352871821,0.8725360515989276,3,0.013678519774208241,0.8333333333333333,0.8181818181818182,0.25,0.8,0.7976744186046512,0.95,0.5867363803064283,0.0,1.0,1.0000000000000004,1.0,1.0,False,False,True,False,1
0.7034574224255543,0.5358322225422492,0.9397689073099028,0.5,0.0,0.78951911739936,0.7447801379960315,4,0.45452654943327725,0.5,0.4545454545454545,0.0,0.7000000000000001,0.625,0.6875,0.1657558556702181,0.6789535061400738,0.6128122762273027,0.5418378850140013,0.3967607981553485,0.36047632142132713,False,False,True,False,0
0.793038342397858,0.23810002255073362,0.07229176958203308,0.9761904761904763,0.75,0.2841712986356746,0.811376758619691,1,0.11823612736955877,0.3333333333333333,0.2727272727272727,1.0,0.2,0.7768817204301075,0.7436686903729401,0.5045100546247561,0.1027567204213291,0.46695161498236004,0.5396646409083954,0.20094974103094643,0.24702104803878022,False,False,True,False,-1
0.6075944568382314,0.0935456615142334,0.051647295685386216,0.32045519761904756,1.0,0.2781797730335186,0.6784903659900359,1,0.15273546353994458,0.5,0.4545454545454545,1.0,0.30000000000000004,0.8240740740740741,0.7436686903729401,0.5731290467165717,0.0,0.15827578893273886,0.118859581710689,0.3967607981553485,0.36047632142132713,False,False,True,False,1
0.7254607488696677,0.044654917957751984,0.09641312336590478,0.8214285714285714,0.25,0.15792908876536974,0.7528272875056751,3,0.5744702659372706,0.3333333333333333,0.2727272727272727,0.25,0.5,0.7916666666666666,0.75,1.0,0.6789535061400738,0.35647980194511897,0.3862349555849307,0.3967607981553485,0.36047632142132713,False,False,True,False,1
0.7251482478534396,0.3870092889671839,0.09641312336590478,0.5832309285714286,0.75,0.3684731345797541,0.739727598881781,2,0.2488237891485134,1.0,0.9999999999999999,0.5,0.8,0.5,0.7436686903729401,0.6111877948614257,0.5272321958950315,0.13656483706835143,0.22554818612315275,0.0,0.0,True,False,False,False,0
0.600212679389333,0.08929495094285139,0.12048628263672181,0.10714285714285704,0.25,0.19999578911908372,0.6488200766530723,3,0.11574626317174946,1.0,0.9999999999999999,0.25,0.9,0.7653061224489797,0.835,0.5731290467165717,0.1027567204213291,0.15827578893273886,0.118859581710689,0.3967607981553485,0.36047632142132713,False,False,True,False,1
0.7608384283071297,0.3482815671196908,0.2891670783281324,0.9761904761904763,0.0,0.2210712481051036,0.7814985921137629,1,0.07109491313745962,1.0,0.9999999999999999,1.0,0.6000000000000001,0.5535714285714286,0.7436686903729401,0.5045100546247561,0.0,0.4081194630902245,0.3935124162549739,0.0,0.0,True,False,False,False,-1
0.6818264893423635,0.022327458978875992,0.03616998204754388,0.7738095238095238,0.0,2.1054404581444253e-05,0.7084147456808821,3,0.004936476022741896,0.8333333333333333,0.8181818181818182,0.25,0.8,0.8333333333333333,0.7903508771929825,0.1657558556702181,0.1027567204213291,1.0,1.0000000000000004,1.0,1.0,False,False,False,True,1
0.7992506433041219,0.48219273509139743,0.12048628263672181,0.9761904761904763,0.5,0.3263011622031329,0.8142639852351836,2,0.41686618924988084,0.0,0.0,0.5,0.2,1.0,0.65625,0.5045100546247561,0.6789535061400738,0.40782716631434734,0.118859581710689,0.0,0.36047632142132713,False,False,True,False,1
0.7359243866549113,0.0,1.0,0.5,0.0,1.0,0.7669670549337044,3,0.4756024899247582,0.6666666666666666,0.6363636363636364,0.25,0.7000000000000001,0.6,0.7436686903729401,0.6111877948614257,0.0,0.4081194630902245,0.3935124162549739,0.0,0.0,False,False,True,False,1
0.8159812575089105,0.5060637657343465,0.45784787401954286,0.9642857142857144,0.0,0.36845208017517267,0.8262226546496079,1,0.09307322762321993,1.0,0.9999999999999999,1.0,0.6000000000000001,0.7954545454545454,0.7436686903729401,0.5867363803064283,0.6789535061400738,0.3689087794657273,0.36642469145963874,1.0,1.0,False,False,False,True,-1
0.8246294045330149,0.2083687781744623,0.21687530874609923,0.9642857142857144,0.25,0.3684310257705912,0.8418709911220654,2,0.09478729746081914,0.8333333333333333,0.8181818181818182,0.5,0.7000000000000001,0.7483108108108107,0.7543103448275862,0.5045100546247561,1.0,1.0,1.0000000000000004,1.0,1.0,False,True,False,False,1
0.7626290810820385,0.309583615217503,0.2891670783281324,0.9761904761904763,0.0,0.2210712481051036,0.7835770690908238,1,0.14630841659818242,0.3333333333333333,0.2727272727272727,1.0,0.2,0.7653061224489797,0.8500000000000001,0.5867363803064283,0.8282929015590099,0.4483843270282084,0.4729857403295896,0.5820744242647038,0.6511740405795674,False,False,False,True,-1
0.6897344294617339,0.0743950933176148,0.09636492885285008,0.7976190476190477,0.0,0.05261495704901465,0.7210049226321711,1,0.1658225620706816,0.6666666666666666,0.6363636363636364,1.0,0.4,0.8112244897959184,0.7382352941176471,0.0,0.8282929015590099,0.697749133615992,0.7971243180341703,0.3967607981553485,0.36047632142132713,False,True,False,False,0
0.7529430204691323,0.5953691361580548,0.45784787401954286,0.7380952380952381,0.0,0.36845208017517267,0.7708950390415955,2,0.5691449909413087,0.5,0.4545454545454545,0.5,0.5,0.6666666666666667,0.925,0.0,0.1027567204213291,0.6183517574151032,0.5962819934028647,0.20094974103094643,0.24702104803878022,True,False,False,False,1
0.7083283810733363,0.05207656532233037,0.09636492885285008,0.9761904761904763,0.0,0.05261495704901465,0.7334417867895395,1,0.6209003247008116,0.6666666666666666,0.6363636363636364,1.0,0.4,1.0,0.75625,0.1657558556702181,0.5272321958950315,0.5645146339417617,0.5898819461203546,1.0,1.0,False,True,False,False,1
0.0,0.2232373773571285,0.12048628263672181,0.0,1.0,0.5789119083712313,0.0,4,0.6499220689042503,0.3333333333333333,0.2727272727272727,0.0,0.6000000000000001,1.0,0.75,0.0,0.5272321958950315,0.4081194630902245,0.3935124162549739,0.0,0.0,False,True,False,False,1
0.5742165305846566,0.014884972652583995,0.09641312336590478,0.0,0.0,0.05265706585817754,0.6334389133072442,1,0.4823121502393767,0.3333333333333333,0.2727272727272727,1.0,0.2,0.6953125,0.7436686903729401,0.5867363803064283,0.8282929015590099,0.40782716631434734,0.44552501716898485,0.0,0.0,False,True,False,False,0
0.07237473930445049,0.1786077638528859,0.6987963420364592,0.0,0.0,0.5789750715849756,0.31255827363949856,1,0.40223120980014104,0.3333333333333333,0.2727272727272727,1.0,0.2,0.7066115702479339,0.7727272727272727,0.5045100546247561,0.1027567204213291,0.6995437449575608,0.6743914271454408,0.48268866464826843,0.4226984989764411,False,True,False,False,-1
0.7290647473575556,0.17860180986382485,0.21687530874609923,0.6071428571428572,0.25,0.3684310257705912,0.7495074712403457,1,0.605066631353864,0.3333333333333333,0.2727272727272727,1.0,0.2,0.7857142857142856,0.625,0.6111877948614257,0.17377634328942726,0.4228989055948422,0.37379803953440494,0.48268866464826843,0.4226984989764411,False,False,True,False,0
0.6802675110546914,0.05953393662127495,0.21687530874609923,0.5357142857142857,0.0,0.1579080343607883,0.7138677430494188,1,0.1827683703529116,0.3333333333333333,0.2727272727272727,1.0,0.2,0.625,0.7436686903729401,0.1657558556702181,0.0,0.6995437449575608,0.6743914271454408,0.48268866464826843,0.4226984989764411,False,False,False,True,-1
0.7629844162028291,0.3570964479245511,0.09636492885285008,0.9404761904761905,0.5,0.2630747852450733,0.7906813302608018,2,0.4521106896692694,1.0,0.9999999999999999,0.5,0.8,0.7066115702479339,0.835,1.0,0.17377634328942726,0.4937279697276349,0.5237488996824036,0.5820744242647038,0.6511740405795674,False,True,False,False,1
0.7266749779885093,0.4850960257286754,0.45784787401954286,0.5722714047619047,0.0,0.36845208017517267,0.7355129174505755,1,0.691299843630751,1.0,0.9999999999999999,1.0,0.6000000000000001,1.0,0.7115384615384616,0.5045100546247561,0.0,0.697749133615992,0.7971243180341703,0.3967607981553485,0.36047632142132713,False,False,True,False,1
0.6358648414180103,0.11609385570656362,0.2891670783281324,0.369047619047619,0.0,0.2210712481051036,0.6901755099341537,1,0.544636888047229,1.0,0.9999999999999999,1.0,0.6000000000000001,0.6666666666666667,0.7804878048780488,0.6111877948614257,0.5272321958950315,0.4332191281007134,0.49625387529899223,0.5820744242647038,0.6511740405795674,True,False,False,False,-1
0.6933847702758072,0.14884972652583994,0.09641312336590478,0.6190476190476191,0.25,0.15792908876536974,0.7232633416069286,1,0.18927730732534379,0.5,0.4545454545454545,1.0,0.30000000000000004,0.6370967741935484,0.7436686903729401,0.5867363803064283,0.17377634328942726,0.15827578893273886,0.118859581710689,0.3967607981553485,0.36047632142132713,False,True,False,False,-1
0.7468237533659358,0.3482815671196908,0.2891670783281324,0.9642857142857144,0.0,0.2210712481051036,0.7797232263625236,3,0.1776595594560423,0.6666666666666666,0.6363636363636364,0.25,0.7000000000000001,0.7,0.7927631578947368,0.5867363803064283,1.0,0.5645146339417617,0.5898819461203546,1.0,1.0,False,False,True,False,1
0.7209694488887851,0.09169143153991742,0.028940805089340577,0.8333333333333334,0.75,0.1326638032676436,0.7453528557527053,1,0.31375441408017674,1.0,0.9999999999999999,1.0,0.6000000000000001,0.7083333333333334,0.7436686903729401,1.0,0.17377634328942726,0.7197798613996667,0.7548698456014424,0.5820744242647038,0.6511740405795674,False,False,True,False,-1
0.705945076563724,0.029758037327045926,0.09636492885285008,0.9523809523809526,0.0,0.05261495704901465,0.7330422088246442,1,0.10021838732253502,1.0,0.9999999999999999,1.0,0.6000000000000001,0.8166666666666667,0.9,0.0,1.0,0.4332191281007134,0.49625387529899223,0.5820744242647038,0.6511740405795674,True,False,False,False,-1
0.6715610625501819,0.1487901866352296,0.09636492885285008,0.5238095238095237,0.0,0.05261495704901465,0.702940668802526,1,0.584076993401839,0.8333333333333333,0.8181818181818182,1.0,0.5,0.7625,0.7857142857142856,0.5045100546247561,1.0,0.4937279697276349,0.5237488996824036,0.5820744242647038,0.6511740405795674,False,True,False,False,-1
0.944430864298275,0.5953393662127495,0.21687530874609923,0.9404761904761905,0.75,0.7894770085901971,0.9660771092753049,1,0.3708567601006927,0.5,0.4545454545454545,1.0,0.30000000000000004,0.5,0.7436686903729401,1.0,0.5272321958950315,0.6995437449575608,0.6743914271454408,0.48268866464826843,0.4226984989764411,False,True,False,False,1
0.8364507649445101,1.0,0.9397689073099028,0.7976190476190477,0.0,0.78951911739936,0.8721569002386803,1,0.3092548136430207,0.3333333333333333,0.2727272727272727,1.0,0.2,0.7653061224489797,0.7436686903729401,0.5867363803064283,0.8282929015590099,0.6128122762273027,0.5418378850140013,0.3967607981553485,0.36047632142132713,False,False,True,False,-1
0.8632180780632575,0.8036545584856625,0.12048628263672181,0.9523809523809526,1.0,0.5789119083712313,0.8847260243293404,1,0.10627253070366356,0.6666666666666666,0.6363636363636364,1.0,0.4,1.0,0.7465277777777778,0.5867363803064283,1.0,0.39618235580519867,0.4681245127038358,0.20094974103094643,0.24702104803878022,False,False,False,True,1
0.6018000744578716,0.0,0.12048628263672181,0.238095238095238,1.0,0.5789119083712313,0.6263385695682945,3,0.7804287350105736,0.6666666666666666,0.6363636363636364,0.25,0.7000000000000001,0.7864583333333333,0.5961538461538461,0.5045100546247561,0.17377634328942726,0.3689087794657273,0.36642469145963874,1.0,1.0,False,False,False,True,1
0.7071303781759465,0.3795668026408919,0.09641312336590478,0.6190476190476191,0.5,0.26320111167256194,0.7336065587354478,2,0.7268090286869938,0.3333333333333333,0.2727272727272727,0.5,0.4,0.8333333333333333,0.7436686903729401,0.5867363803064283,0.8282929015590099,0.6128122762273027,0.5418378850140013,0.3967607981553485,0.36047632142132713,False,False,True,False,1
1.0,0.20185809113622208,1.0,0.9761904761904763,0.0,0.8991283476503285,0.9999999999999998,1,0.661518479403622,0.5,0.4545454545454545,1.0,0.30000000000000004,0.7222222222222223,0.7625,0.6111877948614257,1.0,0.7492587886488775,0.7801629834296313,1.0,1.0,False,False,True,False,-1
0.732626598899166,0.5952500563768341,0.07229176958203308,0.7023809523809523,1.0,0.3683678625568469,0.7628873569833331,2,0.4919319008881756,0.8333333333333333,0.8181818181818182,0.5,0.7000000000000001,0.6875,0.8461538461538461,0.1657558556702181,0.1027567204213291,0.4937279697276349,0.5237488996824036,0.5820744242647038,0.6511740405795674,False,True,False,False,1
0.7298593567694411,0.11907382723161095,0.45784787401954286,0.5833333333333333,0.0,0.36845208017517267,0.7442471808318363,1,0.45659204932702274,0.5,0.4545454545454545,1.0,0.30000000000000004,0.90625,0.9166666666666665,0.1657558556702181,0.6789535061400738,0.5522356944414533,0.6272053354492724,0.48268866464826843,0.4226984989764411,False,True,False,False,-1
0.6764130675152756,0.0,0.09641312336590478,0.5119047619047619,0.0,0.05265706585817754,0.7037761209300084,1,0.34192638121201646,1.0,0.9999999999999999,1.0,0.6000000000000001,0.5833333333333334,0.7156862745098038,0.6111877948614257,0.5272321958950315,0.4483843270282084,0.4729857403295896,0.5820744242647038,0.6511740405795674,False,False,True,False,-1
0.8204349160732449,0.35722148169483275,0.45784787401954286,0.9523809523809526,0.0,0.36845208017517267,0.8311191985956512,2,0.14979268484849298,0.8333333333333333,0.8181818181818182,0.5,0.7000000000000001,0.8666666666666666,0.7816091954022988,0.0,0.17377634328942726,1.0,1.0000000000000004,1.0,1.0,False,True,False,False,1
0.6816793148951666,0.30360283320569476,0.12048628263672181,0.5357142857142857,0.25,0.19999578911908372,0.7145260280261828,2,0.32212574224322515,0.5,0.4545454545454545,0.5,0.5,1.0,0.7436686903729401,0.5731290467165717,0.0,0.39618235580519867,0.4681245127038358,0.20094974103094643,0.24702104803878022,False,True,False,False,1
0.7610304537613148,0.18751939697998798,0.12048628263672181,0.75,0.5,0.3263011622031329,0.7771245355311307,3,0.3362568223038053,1.0,0.9999999999999999,0.25,0.9,1.0,0.6052631578947368,0.6111877948614257,0.5272321958950315,0.13656483706835143,0.22554818612315275,0.0,0.0,False,False,True,False,1
0.7154384189926063,0.743950933176148,0.09636492885285008,0.7380952380952381,0.75,0.36830469934310256,0.7662071799109602,4,0.36344420639131386,0.5,0.4545454545454545,0.0,0.7000000000000001,0.75,0.6666666666666666,0.5045100546247561,0.8282929015590099,0.39618235580519867,0.4681245127038358,0.20094974103094643,0.24702104803878022,False,False,True,False,1
0.7649332249572048,0.5060384612808371,0.21687530874609923,0.7976190476190477,0.25,0.3684310257705912,0.787512078591605,1,0.0536248043759055,0.5,0.4545454545454545,1.0,0.30000000000000004,0.8125,0.7436686903729401,1.0,0.5272321958950315,0.6995437449575608,0.6743914271454408,0.48268866464826843,0.4226984989764411,True,False,False,False,0
0.7127304191929816,0.038697951902187874,0.2891670783281324,0.7142857142857143,0.0,0.2210712481051036,0.7514472791537588,4,0.18137697937293154,0.8333333333333333,0.8181818181818182,0.0,0.9,0.84375,0.7436686903729401,0.5867363803064283,0.0,0.6995437449575608,0.6743914271454408,0.48268866464826843,0.4226984989764411,False,False,True,False,1
0.7893723343748839,0.3870092889671839,0.09641312336590478,0.8392093452380953,0.75,0.3684731345797541,0.8020430759589952,1,0.38980202236197,0.8333333333333333,0.8181818181818182,1.0,0.5,0.8186813186813187,0.835,0.6111877948614257,0.6789535061400738,0.3083245326170383,0.24134444277878808,0.0,0.0,True,False,False,False,0
0.6736898592313352,0.05953691361580548,0.45784787401954286,0.42814553809523803,0.0,0.36845208017517267,0.7026929793954202,2,0.4483380791361655,0.3333333333333333,0.2727272727272727,0.5,0.4,0.7130681818181819,0.7781065088757396,0.5867363803064283,0.8282929015590099,0.5522356944414533,0.6272053354492724,0.48268866464826843,0.4226984989764411,False,True,False,False,0
0.788023739810717,0.8036545584856625,0.12048628263672181,0.7738095238095238,1.0,0.5789119083712313,0.8232765716309478,3,0.04766286850965313,0.8333333333333333,0.8181818181818182,0.25,0.8,0.75,0.5277777777777778,0.1657558556702181,0.1027567204213291,0.13656483706835143,0.22554818612315275,0.0,0.0,False,False,False,True,1
0.7149101595607724,0.038697951902187874,0.2891670783281324,0.6309523809523809,0.0,0.2210712481051036,0.7365948290885118,1,0.29942565181744646,0.6666666666666666,0.6363636363636364,1.0,0.4,0.8125,0.7781065088757396,1.0,0.1027567204213291,0.7197798613996667,0.7548698456014424,0.5820744242647038,0.6511740405795674,False,False,False,True,1
0.73551764652284,0.42861576452568667,0.12048628263672181,0.7023809523809523,0.75,0.4526065352871821,0.7842087082080673,2,0.3866779676797721,0.6666666666666666,0.6363636363636364,0.5,0.6000000000000001,0.9375,0.7436686903729401,0.0,0.8282929015590099,0.4081194630902245,0.3935124162549739,0.0,0.0,False,False,False,True,1
0.7128374617391428,0.3570964479245511,0.09636492885285008,0.5595238095238095,0.75,0.36830469934310256,0.7343741353742954,1,0.30707487504680675,0.3333333333333333,0.2727272727272727,1.0,0.2,0.7666666666666666,0.75,0.6111877948614257,0.17377634328942726,0.6183517574151032,0.5962819934028647,0.20094974103094643,0.24702104803878022,False,False,False,True,1
